drug_id,drug_name,disease_id,disease_name
C060836,pioglitazone,D003920,Diabetes Mellitus
C060836,pioglitazone,D003921,"Diabetes Mellitus, Experimental"
C060836,pioglitazone,D003924,"Diabetes Mellitus, Type 2"
C060836,pioglitazone,D003925,Diabetic Angiopathies
C060836,pioglitazone,D003928,Diabetic Nephropathies
C060836,pioglitazone,D004487,Edema
C060836,pioglitazone,D005923,"Glomerulosclerosis, Focal Segmental"
C060836,pioglitazone,D006333,Heart Failure
C060836,pioglitazone,D006501,Hepatic Encephalopathy
C060836,pioglitazone,D006528,"Carcinoma, Hepatocellular"
C060836,pioglitazone,D006943,Hyperglycemia
C060836,pioglitazone,D006946,Hyperinsulinism
C060836,pioglitazone,D006949,Hyperlipidemias
C060836,pioglitazone,D006965,Hyperplasia
C060836,pioglitazone,D007249,Inflammation
C060836,pioglitazone,D007333,Insulin Resistance
C060836,pioglitazone,D007565,Jaundice
C060836,pioglitazone,D007674,Kidney Diseases
C060836,pioglitazone,D008106,"Liver Cirrhosis, Experimental"
C060836,pioglitazone,D008114,"Liver Neoplasms, Experimental"
C060836,pioglitazone,D008569,Memory Disorders
C060836,pioglitazone,D009203,Myocardial Infarction
C060836,pioglitazone,D009336,Necrosis
C060836,pioglitazone,D009765,Obesity
C060836,pioglitazone,D010300,Parkinson Disease
C060836,pioglitazone,D011507,Proteinuria
C060836,pioglitazone,D011654,Pulmonary Edema
C060836,pioglitazone,D011658,Pulmonary Fibrosis
C060836,pioglitazone,D015430,Weight Gain
C060836,pioglitazone,D017114,"Liver Failure, Acute"
C060836,pioglitazone,D018149,Glucose Intolerance
C060836,pioglitazone,D018487,"Ventricular Dysfunction, Left"
C060836,pioglitazone,D019954,Neurobehavioral Manifestations
C060836,pioglitazone,D020244,"Infarction, Middle Cerebral Artery"
C060836,pioglitazone,D020258,Neurotoxicity Syndromes
C060836,pioglitazone,D050171,Dyslipidemias
C060836,pioglitazone,D056486,Chemical and Drug Induced Liver Injury
C062735,zafirlukast,D001249,Asthma
C062735,zafirlukast,D003371,Cough
C062735,zafirlukast,D003550,Cystic Fibrosis
C062735,zafirlukast,D004487,Edema
C062735,zafirlukast,D004715,Endometriosis
C062735,zafirlukast,D004802,Eosinophilia
C062735,zafirlukast,D006261,Headache
C062735,zafirlukast,D006501,Hepatic Encephalopathy
C062735,zafirlukast,D006505,Hepatitis
C062735,zafirlukast,D006976,"Hypertension, Pulmonary"
C062735,zafirlukast,D007249,Inflammation
C062735,zafirlukast,D007565,Jaundice
C062735,zafirlukast,D007964,Leukocytosis
C062735,zafirlukast,D008881,Migraine Disorders
C062735,zafirlukast,D009325,Nausea
C062735,zafirlukast,D009336,Necrosis
C062735,zafirlukast,D010146,Pain
C062735,zafirlukast,D010195,Pancreatitis
C062735,zafirlukast,D010612,Pharyngitis
C062735,zafirlukast,D011654,Pulmonary Edema
C062735,zafirlukast,D012852,Sinusitis
C062735,zafirlukast,D014581,Urticaria
C062735,zafirlukast,D014657,Vasculitis
C062735,zafirlukast,D015267,Churg-Strauss Syndrome
C062735,zafirlukast,D015427,Reperfusion Injury
C062735,zafirlukast,D029424,"Pulmonary Disease, Chronic Obstructive"
C062735,zafirlukast,D047508,Massive Hepatic Necrosis
C062735,zafirlukast,D056486,Chemical and Drug Induced Liver Injury
C063008,,D000014,"Abnormalities, Drug-Induced"
C063008,,D000419,Albuminuria
C063008,,D000505,Alopecia
C063008,,D000740,Anemia
C063008,,D000743,"Anemia, Hemolytic"
C063008,,D000744,"Anemia, Hemolytic, Autoimmune"
C063008,,D001161,Arteriosclerosis
C063008,,D001247,Asthenia
C063008,,D001327,Autoimmune Diseases
C063008,,D001416,Back Pain
C063008,,D003866,Depressive Disorder
C063008,,D003967,Diarrhea
C063008,,D005076,Exanthema
C063008,,D005315,Fetal Diseases
C063008,,D005334,Fever
C063008,,D005921,Glomerulonephritis
C063008,,D006330,"Heart Defects, Congenital"
C063008,,D006402,Hematologic Diseases
C063008,,D006471,Gastrointestinal Hemorrhage
C063008,,D006505,Hepatitis
C063008,,D006529,Hepatomegaly
C063008,,D006973,Hypertension
C063008,,D007249,Inflammation
C063008,,D007674,Kidney Diseases
C063008,,D007970,Leukopenia
C063008,,D008180,"Lupus Erythematosus, Systemic"
C063008,,D008223,Lymphoma
C063008,,D009135,Muscular Diseases
C063008,,D009157,Myasthenia Gravis
C063008,,D009190,Myelodysplastic Syndromes
C063008,,D009325,Nausea
C063008,,D009369,Neoplasms
C063008,,D009393,Nephritis
C063008,,D009404,Nephrotic Syndrome
C063008,,D009436,Neural Tube Defects
C063008,,D011183,Postoperative Complications
C063008,,D011297,Prenatal Exposure Delayed Effects
C063008,,D011507,Proteinuria
C063008,,D011537,Pruritus
C063008,,D011565,Psoriasis
C063008,,D012010,"Red-Cell Aplasia, Pure"
C063008,,D012817,"Signs and Symptoms, Digestive"
C063008,,D013921,Thrombocytopenia
C063008,,D016393,"Lymphoma, B-Cell"
C063008,,D017285,Polymyositis
C063008,,D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
C063008,,D018771,Arthralgia
C063008,,D018908,Muscle Weakness
C063008,,D020246,Venous Thrombosis
C063008,,D056486,Chemical and Drug Induced Liver Injury
C065180,fluvastatin,D000787,Angina Pectoris
C065180,fluvastatin,D000855,Anorexia
C065180,fluvastatin,D001424,Bacterial Infections
C065180,fluvastatin,D002318,Cardiovascular Diseases
C065180,fluvastatin,D002471,"Cell Transformation, Neoplastic"
C065180,fluvastatin,D003327,Coronary Disease
C065180,fluvastatin,D003882,Dermatomyositis
C065180,fluvastatin,D003929,Diabetic Neuropathies
C065180,fluvastatin,D004415,Dyspepsia
C065180,fluvastatin,D006261,Headache
C065180,fluvastatin,D006333,Heart Failure
C065180,fluvastatin,D006937,Hypercholesterolemia
C065180,fluvastatin,D006949,Hyperlipidemias
C065180,fluvastatin,D007024,"Hypotension, Orthostatic"
C065180,fluvastatin,D009101,Multiple Myeloma
C065180,fluvastatin,D009135,Muscular Diseases
C065180,fluvastatin,D009202,Cardiomyopathies
C065180,fluvastatin,D009203,Myocardial Infarction
C065180,fluvastatin,D009325,Nausea
C065180,fluvastatin,D009336,Necrosis
C065180,fluvastatin,D009361,Neoplasm Invasiveness
C065180,fluvastatin,D010146,Pain
C065180,fluvastatin,D011115,Polyneuropathies
C065180,fluvastatin,D011507,Proteinuria
C065180,fluvastatin,D012640,Seizures
C065180,fluvastatin,D013262,Stevens-Johnson Syndrome
C065180,fluvastatin,D015228,Hypertriglyceridemia
C065180,fluvastatin,D015746,Abdominal Pain
C065180,fluvastatin,D050171,Dyslipidemias
C065180,fluvastatin,D050197,Atherosclerosis
C065180,fluvastatin,D056486,Chemical and Drug Induced Liver Injury
C065757,meloxicam,D001168,Arthritis
C065757,meloxicam,D001172,"Arthritis, Rheumatoid"
C065757,meloxicam,D001259,Ataxia
C065757,meloxicam,D003221,Confusion
C065757,meloxicam,D003875,Drug Eruptions
C065757,meloxicam,D003967,Diarrhea
C065757,meloxicam,D004342,Drug Hypersensitivity
C065757,meloxicam,D005767,Gastrointestinal Diseases
C065757,meloxicam,D006528,"Carcinoma, Hepatocellular"
C065757,meloxicam,D007249,Inflammation
C065757,meloxicam,D007674,Kidney Diseases
C065757,meloxicam,D009325,Nausea
C065757,meloxicam,D009369,Neoplasms
C065757,meloxicam,D010003,Osteoarthritis
C065757,meloxicam,D010146,Pain
C065757,meloxicam,D010149,"Pain, Postoperative"
C065757,meloxicam,D011507,Proteinuria
C065757,meloxicam,D012021,"Reflex, Abnormal"
C065757,meloxicam,D012798,Sialorrhea
C065757,meloxicam,D013262,Stevens-Johnson Syndrome
C065757,meloxicam,D013276,Stomach Ulcer
C065757,meloxicam,D013923,Thromboembolism
C065757,meloxicam,D014202,Tremor
C065757,meloxicam,D014581,Urticaria
C065757,meloxicam,D014839,Vomiting
C065757,meloxicam,D015179,Colorectal Neoplasms
C065757,meloxicam,D015427,Reperfusion Injury
C065757,meloxicam,D018908,Muscle Weakness
C065757,meloxicam,D047928,Premature Birth
C065757,meloxicam,D053609,Lethargy
C065757,meloxicam,D056486,Chemical and Drug Induced Liver Injury
C065757,meloxicam,D064420,Drug-Related Side Effects and Adverse Reactions
C067311,docetaxel,C538231,Adenocarcinoma of lung
C067311,docetaxel,D000230,Adenocarcinoma
C067311,docetaxel,D000380,Agranulocytosis
C067311,docetaxel,D000505,Alopecia
C067311,docetaxel,D000707,Anaphylaxis
C067311,docetaxel,D000740,Anemia
C067311,docetaxel,D000855,Anorexia
C067311,docetaxel,D001145,"Arrhythmias, Cardiac"
C067311,docetaxel,D001247,Asthenia
C067311,docetaxel,D001281,Atrial Fibrillation
C067311,docetaxel,D001749,Urinary Bladder Neoplasms
C067311,docetaxel,D001927,Brain Diseases
C067311,docetaxel,D001943,Breast Neoplasms
C067311,docetaxel,D002289,"Carcinoma, Non-Small-Cell Lung"
C067311,docetaxel,D002294,"Carcinoma, Squamous Cell"
C067311,docetaxel,D002295,"Carcinoma, Transitional Cell"
C067311,docetaxel,D002471,"Cell Transformation, Neoplastic"
C067311,docetaxel,D002524,Cerebellar Ataxia
C067311,docetaxel,D002544,Cerebral Infarction
C067311,docetaxel,D003110,Colonic Neoplasms
C067311,docetaxel,D003231,Conjunctivitis
C067311,docetaxel,D003244,Consciousness Disorders
C067311,docetaxel,D003872,Dermatitis
C067311,docetaxel,D003875,Drug Eruptions
C067311,docetaxel,D003967,Diarrhea
C067311,docetaxel,D004342,Drug Hypersensitivity
C067311,docetaxel,D004417,Dyspnea
C067311,docetaxel,D004487,Edema
C067311,docetaxel,D004890,Erythema
C067311,docetaxel,D004938,Esophageal Neoplasms
C067311,docetaxel,D005221,Fatigue
C067311,docetaxel,D005334,Fever
C067311,docetaxel,D005483,Flushing
C067311,docetaxel,D005910,Glioma
C067311,docetaxel,D006331,Heart Diseases
C067311,docetaxel,D006333,Heart Failure
C067311,docetaxel,D006402,Hematologic Diseases
C067311,docetaxel,D006470,Hemorrhage
C067311,docetaxel,D006501,Hepatic Encephalopathy
C067311,docetaxel,D006505,Hepatitis
C067311,docetaxel,D006528,"Carcinoma, Hepatocellular"
C067311,docetaxel,D006943,Hyperglycemia
C067311,docetaxel,D006996,Hypocalcemia
C067311,docetaxel,D007022,Hypotension
C067311,docetaxel,D007177,Inappropriate ADH Syndrome
C067311,docetaxel,D007239,Infection
C067311,docetaxel,D007970,Leukopenia
C067311,docetaxel,D008171,Lung Diseases
C067311,docetaxel,D008175,Lung Neoplasms
C067311,docetaxel,D008545,Melanoma
C067311,docetaxel,D009101,Multiple Myeloma
C067311,docetaxel,D009135,Muscular Diseases
C067311,docetaxel,D009202,Cardiomyopathies
C067311,docetaxel,D009325,Nausea
C067311,docetaxel,D009336,Necrosis
C067311,docetaxel,D009362,Neoplasm Metastasis
C067311,docetaxel,D009369,Neoplasms
C067311,docetaxel,D009374,"Neoplasms, Experimental"
C067311,docetaxel,D009410,Nerve Degeneration
C067311,docetaxel,D009422,Nervous System Diseases
C067311,docetaxel,D009503,Neutropenia
C067311,docetaxel,D010051,Ovarian Neoplasms
C067311,docetaxel,D010190,Pancreatic Neoplasms
C067311,docetaxel,D010195,Pancreatitis
C067311,docetaxel,D010292,Paresthesia
C067311,docetaxel,D010490,Pericardial Effusion
C067311,docetaxel,D010523,Peripheral Nervous System Diseases
C067311,docetaxel,D010689,Phlebitis
C067311,docetaxel,D010996,Pleural Effusion
C067311,docetaxel,D011014,Pneumonia
C067311,docetaxel,D011115,Polyneuropathies
C067311,docetaxel,D011471,Prostatic Neoplasms
C067311,docetaxel,D011655,Pulmonary Embolism
C067311,docetaxel,D012509,Sarcoma
C067311,docetaxel,D012871,Skin Diseases
C067311,docetaxel,D012878,Skin Neoplasms
C067311,docetaxel,D013064,Speech Disorders
C067311,docetaxel,D013262,Stevens-Johnson Syndrome
C067311,docetaxel,D013274,Stomach Neoplasms
C067311,docetaxel,D013280,Stomatitis
C067311,docetaxel,D013921,Thrombocytopenia
C067311,docetaxel,D013924,Thrombophlebitis
C067311,docetaxel,D014594,Uterine Neoplasms
C067311,docetaxel,D014839,Vomiting
C067311,docetaxel,D015431,Weight Loss
C067311,docetaxel,D015470,"Leukemia, Myeloid, Acute"
C067311,docetaxel,D018487,"Ventricular Dysfunction, Left"
C067311,docetaxel,D018771,Arthralgia
C067311,docetaxel,D018908,Muscle Weakness
C067311,docetaxel,D020234,Gait Ataxia
C067311,docetaxel,D020246,Venous Thrombosis
C067311,docetaxel,D052016,Mucositis
C067311,docetaxel,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
C067311,docetaxel,D054556,Venous Thromboembolism
C067311,docetaxel,D056486,Chemical and Drug Induced Liver Injury
C067311,docetaxel,D064420,Drug-Related Side Effects and Adverse Reactions
C076029,olanzapine,D000341,"Affective Disorders, Psychotic"
C076029,olanzapine,D000647,Amnesia
C076029,olanzapine,D001008,Anxiety Disorders
C076029,olanzapine,D001068,Feeding and Eating Disorders
C076029,olanzapine,D001145,"Arrhythmias, Cardiac"
C076029,olanzapine,D001264,Athetosis
C076029,olanzapine,D001281,Atrial Fibrillation
C076029,olanzapine,D001321,Autistic Disorder
C076029,olanzapine,D001480,Basal Ganglia Diseases
C076029,olanzapine,D001523,Mental Disorders
C076029,olanzapine,D001714,Bipolar Disorder
C076029,olanzapine,D001763,Blepharoptosis
C076029,olanzapine,D001919,Bradycardia
C076029,olanzapine,D002318,Cardiovascular Diseases
C076029,olanzapine,D002375,Catalepsy
C076029,olanzapine,D002389,Catatonia
C076029,olanzapine,D002561,Cerebrovascular Disorders
C076029,olanzapine,D002653,Child Behavior Disorders
C076029,olanzapine,D002658,Developmental Disabilities
C076029,olanzapine,D002819,Chorea
C076029,olanzapine,D003072,Cognition Disorders
C076029,olanzapine,D003128,Coma
C076029,olanzapine,D003244,Consciousness Disorders
C076029,olanzapine,D003248,Constipation
C076029,olanzapine,D003693,Delirium
C076029,olanzapine,D003704,Dementia
C076029,olanzapine,D003865,"Depressive Disorder, Major"
C076029,olanzapine,D003866,Depressive Disorder
C076029,olanzapine,D003920,Diabetes Mellitus
C076029,olanzapine,D004211,Disseminated Intravascular Coagulation
C076029,olanzapine,D004244,Dizziness
C076029,olanzapine,D004342,Drug Hypersensitivity
C076029,olanzapine,D004409,"Dyskinesia, Drug-Induced"
C076029,olanzapine,D004421,Dystonia
C076029,olanzapine,D004487,Edema
C076029,olanzapine,D004802,Eosinophilia
C076029,olanzapine,D005221,Fatigue
C076029,olanzapine,D005234,Fatty Liver
C076029,olanzapine,D005334,Fever
C076029,olanzapine,D005879,Tourette Syndrome
C076029,olanzapine,D006212,Hallucinations
C076029,olanzapine,D006261,Headache
C076029,olanzapine,D006327,Heart Block
C076029,olanzapine,D006505,Hepatitis
C076029,olanzapine,D006943,Hyperglycemia
C076029,olanzapine,D006946,Hyperinsulinism
C076029,olanzapine,D006948,Hyperkinesis
C076029,olanzapine,D006949,Hyperlipidemias
C076029,olanzapine,D006966,Hyperprolactinemia
C076029,olanzapine,D006970,Disorders of Excessive Somnolence
C076029,olanzapine,D006973,Hypertension
C076029,olanzapine,D007022,Hypotension
C076029,olanzapine,D007024,"Hypotension, Orthostatic"
C076029,olanzapine,D007035,Hypothermia
C076029,olanzapine,D007172,Erectile Dysfunction
C076029,olanzapine,D007232,"Infant, Newborn, Diseases"
C076029,olanzapine,D007319,Sleep Initiation and Maintenance Disorders
C076029,olanzapine,D007333,Insulin Resistance
C076029,olanzapine,D008133,Long QT Syndrome
C076029,olanzapine,D008569,Memory Disorders
C076029,olanzapine,D009069,Movement Disorders
C076029,olanzapine,D009122,Muscle Hypertonia
C076029,olanzapine,D009127,Muscle Rigidity
C076029,olanzapine,D009135,Muscular Diseases
C076029,olanzapine,D009207,Myoclonus
C076029,olanzapine,D009212,Myoglobinuria
C076029,olanzapine,D009325,Nausea
C076029,olanzapine,D009422,Nervous System Diseases
C076029,olanzapine,D009459,Neuroleptic Malignant Syndrome
C076029,olanzapine,D009461,Neurologic Manifestations
C076029,olanzapine,D009503,Neutropenia
C076029,olanzapine,D009765,Obesity
C076029,olanzapine,D009771,Obsessive-Compulsive Disorder
C076029,olanzapine,D010146,Pain
C076029,olanzapine,D010195,Pancreatitis
C076029,olanzapine,D010259,Paranoid Disorders
C076029,olanzapine,D010302,"Parkinson Disease, Secondary"
C076029,olanzapine,D010612,Pharyngitis
C076029,olanzapine,D011141,Polyuria
C076029,olanzapine,D011317,Priapism
C076029,olanzapine,D011537,Pruritus
C076029,olanzapine,D011559,Pseudotumor Cerebri
C076029,olanzapine,D011595,Psychomotor Agitation
C076029,olanzapine,D011605,"Psychoses, Substance-Induced"
C076029,olanzapine,D011618,Psychotic Disorders
C076029,olanzapine,D011655,Pulmonary Embolism
C076029,olanzapine,D012131,Respiratory Insufficiency
C076029,olanzapine,D012148,Restless Legs Syndrome
C076029,olanzapine,D012559,Schizophrenia
C076029,olanzapine,D012563,"Schizophrenia, Paranoid"
C076029,olanzapine,D012640,Seizures
C076029,olanzapine,D012735,"Sexual Dysfunction, Physiological"
C076029,olanzapine,D012798,Sialorrhea
C076029,olanzapine,D013009,Somnambulism
C076029,olanzapine,D013064,Speech Disorders
C076029,olanzapine,D013226,Status Epilepticus
C076029,olanzapine,D013313,"Stress Disorders, Post-Traumatic"
C076029,olanzapine,D013342,Stuttering
C076029,olanzapine,D013375,Substance Withdrawal Syndrome
C076029,olanzapine,D013575,Syncope
C076029,olanzapine,D013610,Tachycardia
C076029,olanzapine,D014103,Torticollis
C076029,olanzapine,D014202,Tremor
C076029,olanzapine,D014549,Urinary Incontinence
C076029,olanzapine,D014555,Urination Disorders
C076029,olanzapine,D014652,Vascular Diseases
C076029,olanzapine,D014693,Ventricular Fibrillation
C076029,olanzapine,D014839,Vomiting
C076029,olanzapine,D014987,Xerostomia
C076029,olanzapine,D015228,Hypertriglyceridemia
C076029,olanzapine,D015430,Weight Gain
C076029,olanzapine,D015431,Weight Loss
C076029,olanzapine,D016055,Urinary Retention
C076029,olanzapine,D016584,Panic Disorder
C076029,olanzapine,D017109,"Akathisia, Drug-Induced"
C076029,olanzapine,D017180,"Tachycardia, Ventricular"
C076029,olanzapine,D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
C076029,olanzapine,D018476,Hypokinesia
C076029,olanzapine,D019956,Stereotypic Movement Disorder
C076029,olanzapine,D019964,Mood Disorders
C076029,olanzapine,D019966,Substance-Related Disorders
C076029,olanzapine,D019969,Amphetamine-Related Disorders
C076029,olanzapine,D019970,Cocaine-Related Disorders
C076029,olanzapine,D020018,"Sexual Dysfunctions, Psychological"
C076029,olanzapine,D020246,Venous Thrombosis
C076029,olanzapine,D020734,Parkinsonian Disorders
C076029,olanzapine,D020821,Dystonic Disorders
C076029,olanzapine,D024821,Metabolic Syndrome X
C076029,olanzapine,D050171,Dyslipidemias
C076029,olanzapine,D054556,Venous Thromboembolism
C076029,olanzapine,D055154,Dysphonia
C076029,olanzapine,D056486,Chemical and Drug Induced Liver Injury
C076029,olanzapine,D062787,Drug Overdose
C076029,olanzapine,D064420,Drug-Related Side Effects and Adverse Reactions
C081643,candesartan,D000419,Albuminuria
C081643,candesartan,D000799,Angioedema
C081643,candesartan,D002312,"Cardiomyopathy, Hypertrophic"
C081643,candesartan,D002545,Brain Ischemia
C081643,candesartan,D004719,Endomyocardial Fibrosis
C081643,candesartan,D005317,Fetal Growth Retardation
C081643,candesartan,D005921,Glomerulonephritis
C081643,candesartan,D005923,"Glomerulosclerosis, Focal Segmental"
C081643,candesartan,D006332,Cardiomegaly
C081643,candesartan,D006333,Heart Failure
C081643,candesartan,D006947,Hyperkalemia
C081643,candesartan,D006973,Hypertension
C081643,candesartan,D006984,Hypertrophy
C081643,candesartan,D007008,Hypokalemia
C081643,candesartan,D007022,Hypotension
C081643,candesartan,D007249,Inflammation
C081643,candesartan,D007333,Insulin Resistance
C081643,candesartan,D007674,Kidney Diseases
C081643,candesartan,D007752,"Obstetric Labor, Premature"
C081643,candesartan,D008881,Migraine Disorders
C081643,candesartan,D009202,Cardiomyopathies
C081643,candesartan,D011507,Proteinuria
C081643,candesartan,D013280,Stomatitis
C081643,candesartan,D014652,Vascular Diseases
