drug_id,drug_name,disease_id,disease_name
D002117,Calcitriol,MESH:D015663,"Osteoporosis, Postmenopausal"
D002117,Calcitriol,MESH:D017379,"Hypertrophy, Left Ventricular"
D002117,Calcitriol,MESH:D019964,Mood Disorders
D002117,Calcitriol,MESH:D051437,Renal Insufficiency
D002117,Calcitriol,MESH:D053040,Nephrolithiasis
D002117,Calcitriol,MESH:D053098,Familial Hypophosphatemic Rickets
D002117,Calcitriol,MESH:D053565,Hypercalciuria
D002117,Calcitriol,MESH:D054559,Hyperphosphatemia
D014975,Lutein,MESH:D007939,Leukemia L1210
D014975,Lutein,MESH:D009336,Necrosis
D014975,Lutein,MESH:D009845,Oligospermia
D014975,Lutein,MESH:D014605,Uveitis
D014975,Lutein,MESH:D015431,Weight Loss
D014975,Lutein,MESH:D056486,Chemical and Drug Induced Liver Injury
D003553,Cystine,MESH:D012480,Salmonella Infections
D003553,Cystine,MESH:D056486,Chemical and Drug Induced Liver Injury
D019802,Succinic Acid,MESH:D001169,"Arthritis, Experimental"
D019802,Succinic Acid,MESH:D003128,Coma
D019802,Succinic Acid,MESH:D007035,Hypothermia
D019802,Succinic Acid,MESH:D062787,Drug Overdose
D012256,Riboflavin,MESH:D001943,Breast Neoplasms
D012256,Riboflavin,MESH:D002386,Cataract
D012256,Riboflavin,MESH:D006261,Headache
D012256,Riboflavin,MESH:D006529,Hepatomegaly
D012256,Riboflavin,MESH:D006951,Hyperlipoproteinemias
D012256,Riboflavin,MESH:D007249,Inflammation
D012256,Riboflavin,MESH:D008881,Migraine Disorders
D012256,Riboflavin,MESH:D009369,Neoplasms
D012256,Riboflavin,MESH:D010523,Peripheral Nervous System Diseases
D012256,Riboflavin,MESH:D012871,Skin Diseases
D012256,Riboflavin,MESH:D015179,Colorectal Neoplasms
D012256,Riboflavin,MESH:D015228,Hypertriglyceridemia
D012256,Riboflavin,MESH:D015362,Child Nutrition Disorders
D012256,Riboflavin,MESH:D019954,Neurobehavioral Manifestations
D012256,Riboflavin,MESH:D020521,Stroke
D005978,Glutathione,MESH:D000647,Amnesia
D005978,Glutathione,MESH:D001249,Asthma
D005978,Glutathione,MESH:D001321,Autistic Disorder
D005978,Glutathione,MESH:D001745,Urinary Bladder Diseases
D005978,Glutathione,MESH:D002294,"Carcinoma, Squamous Cell"
D005978,Glutathione,MESH:D002779,Cholestasis
D005978,Glutathione,MESH:D003072,Cognition Disorders
D005978,Glutathione,MESH:D003092,Colitis
D005978,Glutathione,MESH:D003550,Cystic Fibrosis
D005978,Glutathione,MESH:D003556,Cystitis
D005978,Glutathione,MESH:D003877,"Dermatitis, Contact"
D005978,Glutathione,MESH:D003924,"Diabetes Mellitus, Type 2"
D005978,Glutathione,MESH:D004409,"Dyskinesia, Drug-Induced"
D005978,Glutathione,MESH:D004487,Edema
D005978,Glutathione,MESH:D005076,Exanthema
D005978,Glutathione,MESH:D005199,Fanconi Anemia
D005978,Glutathione,MESH:D005234,Fatty Liver
D005978,Glutathione,MESH:D005334,Fever
D005978,Glutathione,MESH:D005767,Gastrointestinal Diseases
D005978,Glutathione,MESH:D006331,Heart Diseases
D005978,Glutathione,MESH:D006417,Hematuria
D005978,Glutathione,MESH:D006461,Hemolysis
D005978,Glutathione,MESH:D006470,Hemorrhage
D005978,Glutathione,MESH:D006973,Hypertension
D005978,Glutathione,MESH:D006975,"Hypertension, Portal"
D005978,Glutathione,MESH:D006980,Hyperthyroidism
D005978,Glutathione,MESH:D007565,Jaundice
D005978,Glutathione,MESH:D007669,Kidney Calculi
D005978,Glutathione,MESH:D007674,Kidney Diseases
D005978,Glutathione,MESH:D008105,"Liver Cirrhosis, Biliary"
D005978,Glutathione,MESH:D008106,"Liver Cirrhosis, Experimental"
D005978,Glutathione,MESH:D008113,Liver Neoplasms
D005978,Glutathione,MESH:D008569,Memory Disorders
D005978,Glutathione,MESH:D008630,Mercury Poisoning
D005978,Glutathione,MESH:D008708,Methemoglobinemia
D005978,Glutathione,MESH:D009008,"Abnormalities, Severe Teratoid"
D005978,Glutathione,MESH:D009069,Movement Disorders
D005978,Glutathione,MESH:D009202,Cardiomyopathies
D005978,Glutathione,MESH:D009336,Necrosis
D005978,Glutathione,MESH:D009422,Nervous System Diseases
D005978,Glutathione,MESH:D009765,Obesity
D005978,Glutathione,MESH:D009784,Occupational Diseases
D005978,Glutathione,MESH:D010051,Ovarian Neoplasms
D005978,Glutathione,MESH:D010523,Peripheral Nervous System Diseases
D005978,Glutathione,MESH:D011471,Prostatic Neoplasms
D005978,Glutathione,MESH:D012640,Seizures
D005978,Glutathione,MESH:D013226,Status Epilepticus
D005978,Glutathione,MESH:D013276,Stomach Ulcer
D005978,Glutathione,MESH:D014514,Ureteral Calculi
D005978,Glutathione,MESH:D016640,"Diabetes, Gestational"
D005978,Glutathione,MESH:D017241,MELAS Syndrome
D005978,Glutathione,MESH:D017246,"Ophthalmoplegia, Chronic Progressive External"
D005978,Glutathione,MESH:D017719,Diabetic Foot
D005978,Glutathione,MESH:D020138,Hyperhomocysteinemia
D005978,Glutathione,MESH:D020258,Neurotoxicity Syndromes
D005978,Glutathione,MESH:D020262,"Mercury Poisoning, Nervous System"
D005978,Glutathione,MESH:D056486,Chemical and Drug Induced Liver Injury
D005978,Glutathione,MESH:D058186,Acute Kidney Injury
D005978,Glutathione,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D005998,Glycine,MESH:D020158,"Hyperglycinemia, Nonketotic"
D002112,Calcifediol,MESH:D001851,"Bone Diseases, Metabolic"
D002112,Calcifediol,MESH:D006934,Hypercalcemia
D002112,Calcifediol,MESH:D009135,Muscular Diseases
D002112,Calcifediol,MESH:D010018,Osteomalacia
D002112,Calcifediol,MESH:D011471,Prostatic Neoplasms
D002112,Calcifediol,MESH:D012080,Chronic Kidney Disease-Mineral and Bone Disorder
D011730,Pyridoxal,MESH:D012640,Seizures
D003401,Creatine,MESH:C535598,"Creatine deficiency, X-linked"
D003401,Creatine,MESH:D000140,"Acidosis, Lactic"
D003401,Creatine,MESH:D001169,"Arthritis, Experimental"
D003401,Creatine,MESH:D001281,Atrial Fibrillation
D003401,Creatine,MESH:D001321,Autistic Disorder
D003401,Creatine,MESH:D001714,Bipolar Disorder
D003401,Creatine,MESH:D002779,Cholestasis
D003401,Creatine,MESH:D003161,Compartment Syndromes
D003401,Creatine,MESH:D003681,Dehydration
D003401,Creatine,MESH:D003866,Depressive Disorder
D003401,Creatine,MESH:D003967,Diarrhea
D003401,Creatine,MESH:D004409,"Dyskinesia, Drug-Induced"
D003401,Creatine,MESH:D004487,Edema
D003401,Creatine,MESH:D006816,Huntington Disease
D003401,Creatine,MESH:D007565,Jaundice
D003401,Creatine,MESH:D007674,Kidney Diseases
D003401,Creatine,MESH:D009120,Muscle Cramp
D003401,Creatine,MESH:D009133,Muscular Atrophy
D003401,Creatine,MESH:D009135,Muscular Diseases
D003401,Creatine,MESH:D009325,Nausea
D003401,Creatine,MESH:D009395,"Nephritis, Interstitial"
D003401,Creatine,MESH:D010146,Pain
D003401,Creatine,MESH:D011183,Postoperative Complications
D003401,Creatine,MESH:D011605,"Psychoses, Substance-Induced"
D003401,Creatine,MESH:D011654,Pulmonary Edema
D003401,Creatine,MESH:D012131,Respiratory Insufficiency
D003401,Creatine,MESH:D012206,Rhabdomyolysis
D003401,Creatine,MESH:D013180,Sprains and Strains
D003401,Creatine,MESH:D014839,Vomiting
D003401,Creatine,MESH:D015432,"Glomerulonephritis, Membranoproliferative"
D003401,Creatine,MESH:D018883,Heat Stroke
D003401,Creatine,MESH:D019970,Cocaine-Related Disorders
D003401,Creatine,MESH:D020734,Parkinsonian Disorders
D003401,Creatine,MESH:D056486,Chemical and Drug Induced Liver Injury
D003401,Creatine,MESH:D058186,Acute Kidney Injury
D003545,Cysteine,MESH:D001321,Autistic Disorder
D003545,Cysteine,MESH:D003924,"Diabetes Mellitus, Type 2"
D003545,Cysteine,MESH:D006461,Hemolysis
D003545,Cysteine,MESH:D007683,"Kidney Tubular Necrosis, Acute"
D003545,Cysteine,MESH:D008106,"Liver Cirrhosis, Experimental"
D003545,Cysteine,MESH:D017114,"Liver Failure, Acute"
D003545,Cysteine,MESH:D020258,Neurotoxicity Syndromes
D003545,Cysteine,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D013831,Thiamine,MESH:D000138,Acidosis
D013831,Thiamine,MESH:D000430,Alcohol Withdrawal Delirium
D013831,Thiamine,MESH:D001714,Bipolar Disorder
D013831,Thiamine,MESH:D001927,Brain Diseases
D013831,Thiamine,MESH:D002386,Cataract
D013831,Thiamine,MESH:D002524,Cerebellar Ataxia
D013831,Thiamine,MESH:D002971,Cleft Lip
D013831,Thiamine,MESH:D002972,Cleft Palate
D013831,Thiamine,MESH:D003711,Demyelinating Diseases
D013831,Thiamine,MESH:D003875,Drug Eruptions
D013831,Thiamine,MESH:D004342,Drug Hypersensitivity
D013831,Thiamine,MESH:D004660,Encephalitis
D013831,Thiamine,MESH:D006333,Heart Failure
D013831,Thiamine,MESH:D006501,Hepatic Encephalopathy
D013831,Thiamine,MESH:D007855,Lead Poisoning
D013831,Thiamine,MESH:D009202,Cardiomyopathies
D013831,Thiamine,MESH:D009369,Neoplasms
D013831,Thiamine,MESH:D009410,Nerve Degeneration
D013831,Thiamine,MESH:D010146,Pain
D013831,Thiamine,MESH:D010523,Peripheral Nervous System Diseases
D013831,Thiamine,MESH:D011115,Polyneuropathies
D013831,Thiamine,MESH:D012640,Seizures
D013831,Thiamine,MESH:D014581,Urticaria
D013831,Thiamine,MESH:D014899,Wernicke Encephalopathy
D013831,Thiamine,MESH:D015362,Child Nutrition Disorders
D013831,Thiamine,MESH:D017240,Mitochondrial Myopathies
D004872,Ergocalciferols,MESH:C537700,Juvenile osteoporosis
D004872,Ergocalciferols,MESH:D001161,Arteriosclerosis
D004872,Ergocalciferols,MESH:D006471,Gastrointestinal Hemorrhage
D004872,Ergocalciferols,MESH:D006526,Hepatitis C
D004872,Ergocalciferols,MESH:D006934,Hypercalcemia
D004872,Ergocalciferols,MESH:D007011,Hypoparathyroidism
D004872,Ergocalciferols,MESH:D009135,Muscular Diseases
D004872,Ergocalciferols,MESH:D009397,Nephrocalcinosis
D004872,Ergocalciferols,MESH:D010018,Osteomalacia
D004872,Ergocalciferols,MESH:D010020,Osteonecrosis
D004872,Ergocalciferols,MESH:D014456,Ulcer
D004872,Ergocalciferols,MESH:D050197,Atherosclerosis
D004872,Ergocalciferols,MESH:D053098,Familial Hypophosphatemic Rickets
D004872,Ergocalciferols,MESH:D053099,Azotemia
D004872,Ergocalciferols,MESH:D053565,Hypercalciuria
D009243,NAD,MESH:C537948,"Ceroid lipofuscinosis, neuronal 1, infantile"
D009243,NAD,MESH:D003057,Cockayne Syndrome
D009243,NAD,MESH:D009336,Necrosis
D009243,NAD,MESH:D009765,Obesity
D009243,NAD,MESH:D014855,Wallerian Degeneration
D009243,NAD,MESH:D056486,Chemical and Drug Induced Liver Injury
D005492,Folic Acid,MESH:D000013,Congenital Abnormalities
D005492,Folic Acid,MESH:D000014,"Abnormalities, Drug-Induced"
D005492,Folic Acid,MESH:D000236,Adenoma
D005492,Folic Acid,MESH:D000370,Ageusia
D005492,Folic Acid,MESH:D000419,Albuminuria
D005492,Folic Acid,MESH:D000430,Alcohol Withdrawal Delirium
D005492,Folic Acid,MESH:D000544,Alzheimer Disease
D005492,Folic Acid,MESH:D000740,Anemia
D005492,Folic Acid,MESH:D000741,"Anemia, Aplastic"
D005492,Folic Acid,MESH:D000743,"Anemia, Hemolytic"
D005492,Folic Acid,MESH:D000744,"Anemia, Hemolytic, Autoimmune"
D005492,Folic Acid,MESH:D000748,"Anemia, Macrocytic"
D005492,Folic Acid,MESH:D000749,"Anemia, Megaloblastic"
D005492,Folic Acid,MESH:D000755,"Anemia, Sickle Cell"
D005492,Folic Acid,MESH:D000756,"Anemia, Sideroblastic"
D005492,Folic Acid,MESH:D000757,Anencephaly
D005492,Folic Acid,MESH:D001002,Anuria
D005492,Folic Acid,MESH:D001161,Arteriosclerosis
D005492,Folic Acid,MESH:D001259,Ataxia
D005492,Folic Acid,MESH:D001284,Atrophy
D005492,Folic Acid,MESH:D001321,Autistic Disorder
D005492,Folic Acid,MESH:D001714,Bipolar Disorder
D005492,Folic Acid,MESH:D001925,"Brain Damage, Chronic"
D005492,Folic Acid,MESH:D001927,Brain Diseases
D005492,Folic Acid,MESH:D001943,Breast Neoplasms
D005492,Folic Acid,MESH:D002292,"Carcinoma, Renal Cell"
D005492,Folic Acid,MESH:D002318,Cardiovascular Diseases
D005492,Folic Acid,MESH:D002386,Cataract
D005492,Folic Acid,MESH:D002524,Cerebellar Ataxia
D005492,Folic Acid,MESH:D002971,Cleft Lip
D005492,Folic Acid,MESH:D002972,Cleft Palate
D005492,Folic Acid,MESH:D003072,Cognition Disorders
D005492,Folic Acid,MESH:D003117,Color Vision Defects
D005492,Folic Acid,MESH:D003704,Dementia
D005492,Folic Acid,MESH:D003866,Depressive Disorder
D005492,Folic Acid,MESH:D003924,"Diabetes Mellitus, Type 2"
D005492,Folic Acid,MESH:D004195,"Disease Models, Animal"
D005492,Folic Acid,MESH:D004244,Dizziness
D005492,Folic Acid,MESH:D004827,Epilepsy
D005492,Folic Acid,MESH:D005235,"Fatty Liver, Alcoholic"
D005492,Folic Acid,MESH:D005317,Fetal Growth Retardation
D005492,Folic Acid,MESH:D005494,Folic Acid Deficiency
D005492,Folic Acid,MESH:D005756,Gastritis
D005492,Folic Acid,MESH:D005832,"Genital Diseases, Male"
D005492,Folic Acid,MESH:D005901,Glaucoma
D005492,Folic Acid,MESH:D006261,Headache
D005492,Folic Acid,MESH:D006330,"Heart Defects, Congenital"
D005492,Folic Acid,MESH:D006402,Hematologic Diseases
D005492,Folic Acid,MESH:D006679,HIV Seropositivity
D005492,Folic Acid,MESH:D006849,Hydrocephalus
D005492,Folic Acid,MESH:D006948,Hyperkinesis
D005492,Folic Acid,MESH:D006973,Hypertension
D005492,Folic Acid,MESH:D007021,Hypospadias
D005492,Folic Acid,MESH:D007674,Kidney Diseases
D005492,Folic Acid,MESH:D007676,"Kidney Failure, Chronic"
D005492,Folic Acid,MESH:D007683,"Kidney Tubular Necrosis, Acute"
D005492,Folic Acid,MESH:D008107,Liver Diseases
D005492,Folic Acid,MESH:D008180,"Lupus Erythematosus, Systemic"
D005492,Folic Acid,MESH:D008545,Melanoma
D005492,Folic Acid,MESH:D009135,Muscular Diseases
D005492,Folic Acid,MESH:D009303,Nasopharyngeal Neoplasms
D005492,Folic Acid,MESH:D009369,Neoplasms
D005492,Folic Acid,MESH:D009374,"Neoplasms, Experimental"
D005492,Folic Acid,MESH:D009395,"Nephritis, Interstitial"
D005492,Folic Acid,MESH:D009422,Nervous System Diseases
D005492,Folic Acid,MESH:D009436,Neural Tube Defects
D005492,Folic Acid,MESH:D009503,Neutropenia
D005492,Folic Acid,MESH:D009901,Optic Nerve Diseases
D005492,Folic Acid,MESH:D010018,Osteomalacia
D005492,Folic Acid,MESH:D010523,Peripheral Nervous System Diseases
D005492,Folic Acid,MESH:D011297,Prenatal Exposure Delayed Effects
D005492,Folic Acid,MESH:D011507,Proteinuria
D005492,Folic Acid,MESH:D011565,Psoriasis
D005492,Folic Acid,MESH:D011602,Psychophysiologic Disorders
D005492,Folic Acid,MESH:D012559,Schizophrenia
D005492,Folic Acid,MESH:D012607,Scotoma
D005492,Folic Acid,MESH:D012640,Seizures
D005492,Folic Acid,MESH:D012851,"Sinus Thrombosis, Intracranial"
D005492,Folic Acid,MESH:D012871,Skin Diseases
D005492,Folic Acid,MESH:D013118,Spinal Cord Diseases
D005492,Folic Acid,MESH:D013182,"Sprue, Tropical"
D005492,Folic Acid,MESH:D013274,Stomach Neoplasms
D005492,Folic Acid,MESH:D013921,Thrombocytopenia
D005492,Folic Acid,MESH:D014123,Toxoplasmosis
D005492,Folic Acid,MESH:D014511,Uremia
D005492,Folic Acid,MESH:D015179,Colorectal Neoplasms
D005492,Folic Acid,MESH:D015535,"Arthritis, Psoriatic"
D005492,Folic Acid,MESH:D016135,Spinal Dysraphism
D005492,Folic Acid,MESH:D016778,"Malaria, Falciparum"
D005492,Folic Acid,MESH:D016889,Endometrial Neoplasms
D005492,Folic Acid,MESH:D017889,Exfoliation Syndrome
D005492,Folic Acid,MESH:D018376,Cardiovascular Abnormalities
D005492,Folic Acid,MESH:D019767,Maxillofacial Abnormalities
D005492,Folic Acid,MESH:D020138,Hyperhomocysteinemia
D005492,Folic Acid,MESH:D020521,Stroke
D005492,Folic Acid,MESH:D020964,Embryo Loss
D005492,Folic Acid,MESH:D023903,Coronary Restenosis
D005492,Folic Acid,MESH:D049188,Prenatal Injuries
D005492,Folic Acid,MESH:D051437,Renal Insufficiency
D005492,Folic Acid,MESH:D052016,Mucositis
D005492,Folic Acid,MESH:D056486,Chemical and Drug Induced Liver Injury
D005492,Folic Acid,MESH:D058186,Acute Kidney Injury
D005492,Folic Acid,MESH:D063647,Fetal Alcohol Spectrum Disorders
D005492,Folic Acid,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D005492,Folic Acid,MESH:D065626,Non-alcoholic Fatty Liver Disease
D014801,Vitamin A,MESH:C531795,Idiopathic intracranial hypertension with papilledema
D014801,Vitamin A,MESH:C538011,Eales disease
D014801,Vitamin A,MESH:D000014,"Abnormalities, Drug-Induced"
D014801,Vitamin A,MESH:D000015,"Abnormalities, Multiple"
D014801,Vitamin A,MESH:D000152,Acne Vulgaris
D014801,Vitamin A,MESH:D000309,Adrenal Insufficiency
D014801,Vitamin A,MESH:D000550,Amblyopia
D014801,Vitamin A,MESH:D000740,Anemia
D014801,Vitamin A,MESH:D000743,"Anemia, Hemolytic"
D014801,Vitamin A,MESH:D001139,Arnold-Chiari Malformation
D014801,Vitamin A,MESH:D001201,Ascites
D014801,Vitamin A,MESH:D001249,Asthma
D014801,Vitamin A,MESH:D001766,Blindness
D014801,Vitamin A,MESH:D001847,Bone Diseases
D014801,Vitamin A,MESH:D001848,"Bone Diseases, Developmental"
D014801,Vitamin A,MESH:D001927,Brain Diseases
D014801,Vitamin A,MESH:D001929,Brain Edema
D014801,Vitamin A,MESH:D001997,Bronchopulmonary Dysplasia
D014801,Vitamin A,MESH:D002386,Cataract
D014801,Vitamin A,MESH:D002779,Cholestasis
D014801,Vitamin A,MESH:D002780,"Cholestasis, Intrahepatic"
D014801,Vitamin A,MESH:D002972,Cleft Palate
D014801,Vitamin A,MESH:D003110,Colonic Neoplasms
D014801,Vitamin A,MESH:D003316,Corneal Diseases
D014801,Vitamin A,MESH:D003866,Depressive Disorder
D014801,Vitamin A,MESH:D003875,Drug Eruptions
D014801,Vitamin A,MESH:D003922,"Diabetes Mellitus, Type 1"
D014801,Vitamin A,MESH:D004172,Diplopia
D014801,Vitamin A,MESH:D004195,"Disease Models, Animal"
D014801,Vitamin A,MESH:D004244,Dizziness
D014801,Vitamin A,MESH:D004480,Ectromelia
D014801,Vitamin A,MESH:D004487,Edema
D014801,Vitamin A,MESH:D004932,Esophageal and Gastric Varices
D014801,Vitamin A,MESH:D005128,Eye Diseases
D014801,Vitamin A,MESH:D005221,Fatigue
D014801,Vitamin A,MESH:D005234,Fatty Liver
D014801,Vitamin A,MESH:D005313,Fetal Death
D014801,Vitamin A,MESH:D005327,Fetal Resorption
D014801,Vitamin A,MESH:D005355,Fibrosis
D014801,Vitamin A,MESH:D005356,Fibromyalgia
D014801,Vitamin A,MESH:D006261,Headache
D014801,Vitamin A,MESH:D006330,"Heart Defects, Congenital"
D014801,Vitamin A,MESH:D006528,"Carcinoma, Hepatocellular"
D014801,Vitamin A,MESH:D006529,Hepatomegaly
D014801,Vitamin A,MESH:D006548,"Hernia, Diaphragmatic"
D014801,Vitamin A,MESH:D006679,HIV Seropositivity
D014801,Vitamin A,MESH:D006849,Hydrocephalus
D014801,Vitamin A,MESH:D006934,Hypercalcemia
D014801,Vitamin A,MESH:D006965,Hyperplasia
D014801,Vitamin A,MESH:D006975,"Hypertension, Portal"
D014801,Vitamin A,MESH:D006986,Hypervitaminosis A
D014801,Vitamin A,MESH:D006987,Hypesthesia
D014801,Vitamin A,MESH:D007039,Hypotrichosis
D014801,Vitamin A,MESH:D007057,Ichthyosis
D014801,Vitamin A,MESH:D007232,"Infant, Newborn, Diseases"
D014801,Vitamin A,MESH:D007249,Inflammation
D014801,Vitamin A,MESH:D007414,Intestinal Neoplasms
D014801,Vitamin A,MESH:D007565,Jaundice
D014801,Vitamin A,MESH:D008103,Liver Cirrhosis
D014801,Vitamin A,MESH:D008106,"Liver Cirrhosis, Experimental"
D014801,Vitamin A,MESH:D008107,Liver Diseases
D014801,Vitamin A,MESH:D008108,"Liver Diseases, Alcoholic"
D014801,Vitamin A,MESH:D008113,Liver Neoplasms
D014801,Vitamin A,MESH:D008114,"Liver Neoplasms, Experimental"
D014801,Vitamin A,MESH:D008171,Lung Diseases
D014801,Vitamin A,MESH:D008831,Microcephaly
D014801,Vitamin A,MESH:D009101,Multiple Myeloma
D014801,Vitamin A,MESH:D009135,Muscular Diseases
D014801,Vitamin A,MESH:D009140,Musculoskeletal Diseases
D014801,Vitamin A,MESH:D009202,Cardiomyopathies
D014801,Vitamin A,MESH:D009325,Nausea
D014801,Vitamin A,MESH:D009336,Necrosis
D014801,Vitamin A,MESH:D009369,Neoplasms
D014801,Vitamin A,MESH:D009401,Nephrosis
D014801,Vitamin A,MESH:D009436,Neural Tube Defects
D014801,Vitamin A,MESH:D010146,Pain
D014801,Vitamin A,MESH:D010198,Pancytopenia
D014801,Vitamin A,MESH:D010211,Papilledema
D014801,Vitamin A,MESH:D010859,Pigmentation Disorders
D014801,Vitamin A,MESH:D011041,Poisoning
D014801,Vitamin A,MESH:D011230,Precancerous Conditions
D014801,Vitamin A,MESH:D011248,Pregnancy Complications
D014801,Vitamin A,MESH:D011297,Prenatal Exposure Delayed Effects
D014801,Vitamin A,MESH:D011559,Pseudotumor Cerebri
D014801,Vitamin A,MESH:D011565,Psoriasis
D014801,Vitamin A,MESH:D012021,"Reflex, Abnormal"
D014801,Vitamin A,MESH:D012127,"Respiratory Distress Syndrome, Newborn"
D014801,Vitamin A,MESH:D012559,Schizophrenia
D014801,Vitamin A,MESH:D012871,Skin Diseases
D014801,Vitamin A,MESH:D014581,Urticaria
D014801,Vitamin A,MESH:D014786,Vision Disorders
D014801,Vitamin A,MESH:D014802,Vitamin A Deficiency
D014801,Vitamin A,MESH:D014839,Vomiting
D014801,Vitamin A,MESH:D015228,Hypertriglyceridemia
D014801,Vitamin A,MESH:D015352,Dry Eye Syndromes
D014801,Vitamin A,MESH:D015362,Child Nutrition Disorders
D014801,Vitamin A,MESH:D015658,HIV Infections
D014801,Vitamin A,MESH:D016135,Spinal Dysraphism
D014801,Vitamin A,MESH:D016137,Spina Bifida Cystica
D014801,Vitamin A,MESH:D017880,"Limb Deformities, Congenital"
D014801,Vitamin A,MESH:D018307,"Neoplasms, Squamous Cell"
D014801,Vitamin A,MESH:D018476,Hypokinesia
D014801,Vitamin A,MESH:D018798,"Anemia, Iron-Deficiency"
D014801,Vitamin A,MESH:D019465,Craniofacial Abnormalities
D014801,Vitamin A,MESH:D019586,Intracranial Hypertension
D014801,Vitamin A,MESH:D019698,"Hepatitis C, Chronic"
D014801,Vitamin A,MESH:D019954,Neurobehavioral Manifestations
D014801,Vitamin A,MESH:D020258,Neurotoxicity Syndromes
D014801,Vitamin A,MESH:D051436,"Renal Insufficiency, Chronic"
D014801,Vitamin A,MESH:D054220,Malformations of Cortical Development
D014801,Vitamin A,MESH:D056486,Chemical and Drug Induced Liver Injury
D014801,Vitamin A,MESH:D058186,Acute Kidney Injury
D014801,Vitamin A,MESH:D062787,Drug Overdose
D011736,Pyridoxine,MESH:D000138,Acidosis
D011736,Pyridoxine,MESH:D000437,Alcoholism
D011736,Pyridoxine,MESH:D000756,"Anemia, Sideroblastic"
D011736,Pyridoxine,MESH:D000855,Anorexia
